date,close,adj_close
2019-06-05,10.0,5.98305
2019-06-06,9.99,5.977068
2019-06-07,9.99,5.977068
2019-06-10,9.99,5.977068
2019-06-11,9.99,5.977068
2019-06-12,9.99,5.977068
2019-06-13,10.0,5.98305
2019-06-14,10.0,5.98305
2019-06-17,10.0,5.98305
2019-06-18,10.0,5.98305
2019-06-19,10.0,5.98305
2019-06-20,10.0,5.98305
2019-06-21,10.0,5.98305
2019-06-24,10.01,5.989032
2019-06-25,10.01,5.989032
2019-06-26,10.01,5.989032
2019-06-27,10.01,5.989032
2019-06-28,10.01,5.989032
2019-07-01,10.01,5.989032
2019-07-02,10.01,5.989032
2019-07-03,10.03,6.000998
2019-07-05,10.03,6.000998
2019-07-08,10.03,6.000998
2019-07-09,10.03,6.000998
2019-07-10,10.03,6.000998
2019-07-11,10.04,6.006984
2019-07-12,10.04,6.006984
2019-07-15,10.04,6.006984
2019-07-16,10.04,6.006984
2019-07-17,10.04,6.006984
2019-07-18,10.04,6.006984
2019-07-19,10.04,6.006984
2019-07-22,10.05,6.012964
2019-07-23,10.05,6.012964
2019-07-24,10.05,6.012964
2019-07-25,10.05,6.012964
2019-07-26,10.05,6.012964
2019-07-29,10.05,6.012964
2019-07-30,10.05,6.012964
2019-07-31,10.05,6.012964
2019-08-01,10.05,6.012964
2019-08-02,10.06,6.018949
2019-08-05,10.06,6.018949
2019-08-06,10.06,6.018949
2019-08-07,10.06,6.018949
2019-08-08,10.06,6.018949
2019-08-09,10.06,6.018949
2019-08-12,10.06,6.018949
2019-08-13,10.06,6.018949
2019-08-14,10.06,6.018949
2019-08-15,10.05,6.012964
2019-08-16,10.05,6.012964
2019-08-19,10.05,6.012964
2019-08-20,10.05,6.012964
2019-08-21,10.05,6.012964
2019-08-22,10.05,6.012964
2019-08-23,10.06,6.018949
2019-08-26,10.06,6.018949
2019-08-27,10.06,6.018949
2019-08-28,10.06,6.018949
2019-08-29,10.06,6.018949
2019-08-30,10.06,6.018949
2019-09-03,10.06,6.018949
2019-09-04,10.06,6.018949
2019-09-05,10.07,6.024932
2019-09-06,10.07,6.024932
2019-09-09,10.07,6.024932
2019-09-10,10.07,6.024932
2019-09-11,10.07,6.024932
2019-09-12,10.08,6.030915
2019-09-13,10.08,6.030915
2019-09-16,10.09,6.036897
2019-09-17,10.09,6.036897
2019-09-18,10.09,6.036897
2019-09-19,10.09,6.036897
2019-09-20,10.1,6.042881
2019-09-23,10.1,6.042881
2019-09-24,10.1,6.042881
2019-09-25,10.1,6.042881
2019-09-26,10.11,6.048863
2019-09-27,10.11,6.048863
2019-09-30,10.11,6.048863
2019-10-01,10.11,6.048863
2019-10-02,10.11,6.048863
2019-10-03,10.11,6.048863
2019-10-04,10.11,6.048863
2019-10-07,10.11,6.048863
2019-10-08,10.11,6.048863
2019-10-09,10.11,6.048863
2019-10-10,10.11,6.048863
2019-10-11,10.11,6.048863
2019-10-14,10.12,6.054847
2019-10-15,10.12,6.054847
2019-10-16,10.13,6.06083
2019-10-17,10.13,6.06083
2019-10-18,10.13,6.06083
2019-10-21,10.13,6.06083
2019-10-22,10.14,6.066813
2019-10-23,10.14,6.066813
2019-10-24,10.14,6.066813
2019-10-25,10.14,6.066813
2019-10-28,10.12,6.054847
2019-10-29,10.12,6.054847
2019-10-30,10.12,6.054847
2019-10-31,10.12,6.054847
2019-11-01,10.12,6.054847
2019-11-04,10.12,6.054847
2019-11-05,10.13,6.06083
2019-11-06,10.13,6.06083
2019-11-07,10.13,6.06083
2019-11-08,10.13,6.06083
2019-11-11,10.13,6.06083
2019-11-12,10.13,6.06083
2019-11-13,10.13,6.06083
2019-11-14,10.13,6.06083
2019-11-15,10.09,6.036897
2019-11-18,10.09,6.036897
2019-11-19,10.14,6.066813
2019-11-20,10.14,6.066813
2019-11-21,10.14,6.066813
2019-11-22,10.15,6.072796
2019-11-25,10.16,6.078779
2019-11-26,10.16,6.078779
2019-11-27,10.17,6.084764
2019-11-29,10.17,6.084764
2019-12-02,10.17,6.084764
2019-12-03,10.17,6.084764
2019-12-04,10.18,6.090744
2019-12-05,10.18,6.090744
2019-12-06,10.18,6.090744
2019-12-09,10.19,6.096729
2019-12-10,10.19,6.096729
2019-12-11,10.2,6.102711
2019-12-12,10.2,6.102711
2019-12-13,10.21,6.108694
2019-12-16,10.21,6.108694
2019-12-17,10.21,6.108694
2019-12-18,10.22,6.114678
2019-12-19,10.23,6.120659
2019-12-20,10.22,6.114678
2019-12-23,10.23,6.120659
2019-12-24,10.23,6.120659
2019-12-26,10.23,6.120659
2019-12-27,10.23,6.120659
2019-12-30,10.14,6.066813
2019-12-31,10.15,6.072796
2020-01-02,10.15,6.072796
2020-01-03,10.16,6.078779
2020-01-06,10.16,6.078779
2020-01-07,10.16,6.078779
2020-01-08,10.17,6.084764
2020-01-09,10.17,6.084764
2020-01-10,10.18,6.090744
2020-01-13,10.18,6.090744
2020-01-14,10.18,6.090744
2020-01-15,10.19,6.096729
2020-01-16,10.19,6.096729
2020-01-17,10.19,6.096729
2020-01-21,10.19,6.096729
2020-01-22,10.2,6.102711
2020-01-23,10.2,6.102711
2020-01-24,10.2,6.102711
2020-01-27,10.19,6.096729
2020-01-28,10.2,6.102711
2020-01-29,10.2,6.102711
2020-01-30,10.2,6.102711
2020-01-31,10.2,6.102711
2020-02-03,10.2,6.102711
2020-02-04,10.21,6.108694
2020-02-05,10.21,6.108694
2020-02-06,10.21,6.108694
2020-02-07,10.22,6.114678
2020-02-10,10.23,6.120659
2020-02-11,10.23,6.120659
2020-02-12,10.23,6.120659
2020-02-13,10.23,6.120659
2020-02-14,10.24,6.126644
2020-02-18,10.24,6.126644
2020-02-19,10.24,6.126644
2020-02-20,10.24,6.126644
2020-02-21,10.24,6.126644
2020-02-24,10.24,6.126644
2020-02-25,10.24,6.126644
2020-02-26,10.24,6.126644
2020-02-27,10.24,6.126644
2020-02-28,10.21,6.108694
2020-03-02,10.22,6.114678
2020-03-03,10.22,6.114678
2020-03-04,10.23,6.120659
2020-03-05,10.22,6.114678
2020-03-06,10.22,6.114678
2020-03-09,10.16,6.078779
2020-03-10,10.16,6.078779
2020-03-11,10.15,6.072796
2020-03-12,10.06,6.018949
2020-03-13,10.06,6.018949
2020-03-16,10.02,5.995016
2020-03-17,10.01,5.989032
2020-03-18,9.94,5.947152
2020-03-19,9.91,5.929204
2020-03-20,9.89,5.917238
2020-03-23,9.85,5.893304
2020-03-24,9.85,5.893304
2020-03-25,9.84,5.887321
2020-03-26,9.88,5.911254
2020-03-27,9.88,5.911254
2020-03-30,9.89,5.917238
2020-03-31,9.99,5.977068
2020-04-01,10.1,6.042881
2020-04-02,10.1,6.042881
2020-04-03,10.1,6.042881
2020-04-06,10.03,6.000998
2020-04-07,10.04,6.006984
2020-04-08,10.04,6.006984
2020-04-09,10.08,6.030915
2020-04-13,10.09,6.036897
2020-04-14,10.09,6.036897
2020-04-15,10.09,6.036897
2020-04-16,10.09,6.036897
2020-04-17,10.09,6.036897
2020-04-20,10.03,6.000998
2020-04-21,10.02,5.995016
2020-04-22,10.02,5.995016
2020-04-23,10.05,6.012964
2020-04-24,10.05,6.012964
2020-04-27,10.06,6.018949
2020-04-28,10.05,6.012964
2020-04-29,10.06,6.018949
2020-04-30,10.08,6.030915
2020-05-01,10.07,6.024932
2020-05-04,10.08,6.030915
2020-05-05,10.09,6.036897
2020-05-06,10.08,6.030915
2020-05-07,10.09,6.036897
2020-05-08,10.1,6.042881
2020-05-11,10.11,6.048863
2020-05-12,10.11,6.048863
2020-05-13,10.1,6.042881
2020-05-14,10.11,6.048863
2020-05-15,9.93,5.941169
2020-05-18,9.94,5.947152
2020-05-19,9.94,5.947152
2020-05-20,9.95,5.953135
2020-05-21,9.95,5.953135
2020-05-22,10.02,5.995016
2020-05-26,10.04,6.006984
2020-05-27,10.04,6.006984
2020-05-28,10.09,6.036897
2020-05-29,10.1,6.042881
2020-06-01,10.12,6.054847
2020-06-02,10.12,6.054847
2020-06-03,10.12,6.054847
2020-06-04,10.13,6.06083
2020-06-05,10.13,6.06083
2020-06-08,10.13,6.06083
2020-06-09,10.14,6.066813
2020-06-10,10.15,6.072796
2020-06-11,10.15,6.072796
2020-06-12,10.16,6.078779
2020-06-15,10.16,6.078779
2020-06-16,10.16,6.078779
2020-06-17,10.16,6.078779
2020-06-18,10.17,6.084764
2020-06-19,10.17,6.084764
2020-06-22,10.18,6.090744
2020-06-23,10.2,6.102711
2020-06-24,10.2,6.102711
2020-06-25,10.2,6.102711
2020-06-26,10.2,6.102711
2020-06-29,10.21,6.108694
2020-06-30,10.21,6.108694
2020-07-01,10.21,6.108694
2020-07-02,10.22,6.114678
2020-07-06,10.23,6.120659
2020-07-07,10.23,6.120659
2020-07-08,10.23,6.120659
2020-07-09,10.23,6.120659
2020-07-10,10.24,6.126644
2020-07-13,10.24,6.126644
2020-07-14,10.24,6.126644
2020-07-15,10.24,6.126644
2020-07-16,10.24,6.126644
2020-07-17,10.27,6.144593
2020-07-20,10.26,6.138611
2020-07-21,10.26,6.138611
2020-07-22,10.26,6.138611
2020-07-23,10.28,6.150575
2020-07-24,10.28,6.150575
2020-07-27,10.28,6.150575
2020-07-28,10.29,6.15656
2020-07-29,10.29,6.15656
2020-07-30,10.29,6.15656
2020-07-31,10.29,6.15656
2020-08-03,10.3,6.162541
2020-08-04,10.29,6.15656
2020-08-05,10.3,6.162541
2020-08-06,10.31,6.168526
2020-08-07,10.32,6.174508
2020-08-10,10.33,6.180492
2020-08-11,10.33,6.180492
2020-08-12,10.33,6.180492
2020-08-13,10.34,6.186475
2020-08-14,10.19,6.096729
2020-08-17,10.2,6.102711
2020-08-18,10.2,6.102711
2020-08-19,10.2,6.102711
2020-08-20,10.23,6.120659
2020-08-21,10.23,6.120659
2020-08-24,10.25,6.132627
2020-08-25,10.25,6.132627
2020-08-26,10.26,6.138611
2020-08-27,10.26,6.138611
2020-08-28,10.27,6.144593
2020-08-31,10.27,6.144593
2020-09-01,10.28,6.150575
2020-09-02,10.28,6.150575
2020-09-03,10.28,6.150575
2020-09-04,10.28,6.150575
2020-09-08,10.29,6.15656
2020-09-09,10.29,6.15656
2020-09-10,10.29,6.15656
2020-09-11,10.3,6.162541
2020-09-14,10.3,6.162541
2020-09-15,10.31,6.168526
2020-09-16,10.31,6.168526
2020-09-17,10.31,6.168526
2020-09-18,10.33,6.180492
2020-09-21,10.33,6.180492
2020-09-22,10.33,6.180492
2020-09-23,10.33,6.180492
2020-09-24,10.33,6.180492
2020-09-25,10.34,6.186475
2020-09-28,10.35,6.192457
2020-09-29,10.35,6.192457
2020-09-30,10.35,6.192457
2020-10-01,10.36,6.19844
2020-10-02,10.36,6.19844
2020-10-05,10.37,6.204422
2020-10-06,10.37,6.204422
2020-10-07,10.37,6.204422
2020-10-08,10.38,6.210407
2020-10-09,10.38,6.210407
2020-10-12,10.38,6.210407
2020-10-13,10.38,6.210407
2020-10-14,10.38,6.210407
2020-10-15,10.38,6.210407
2020-10-16,10.39,6.21639
2020-10-19,10.39,6.21639
2020-10-20,10.39,6.21639
2020-10-21,10.39,6.21639
2020-10-22,10.4,6.222372
2020-10-23,10.41,6.228354
2020-10-26,10.41,6.228354
2020-10-27,10.41,6.228354
2020-10-28,10.41,6.228354
2020-10-29,10.41,6.228354
2020-10-30,10.41,6.228354
2020-11-02,10.43,6.240323
2020-11-03,10.47,6.264253
2020-11-04,10.47,6.264253
2020-11-05,10.48,6.270237
2020-11-06,10.49,6.276219
2020-11-09,10.49,6.276219
2020-11-10,10.5,6.282204
2020-11-11,10.51,6.288187
2020-11-12,10.51,6.288187
2020-11-13,10.38,6.289397
2020-11-16,10.4,6.301517
2020-11-17,10.43,6.319694
2020-11-18,10.43,6.319694
2020-11-19,10.44,6.325752
2020-11-20,10.44,6.325752
2020-11-23,10.45,6.331811
2020-11-24,10.46,6.337871
2020-11-25,10.47,6.343929
2020-11-27,10.48,6.349988
2020-11-30,10.48,6.349988
2020-12-01,10.48,6.349988
2020-12-02,10.48,6.349988
2020-12-03,10.5,6.362107
2020-12-04,10.5,6.362107
2020-12-07,10.51,6.368168
2020-12-08,10.51,6.368168
2020-12-09,10.51,6.368168
2020-12-10,10.51,6.368168
2020-12-11,10.52,6.374227
2020-12-14,10.52,6.374227
2020-12-15,10.52,6.374227
2020-12-16,10.53,6.380284
2020-12-17,10.53,6.380284
2020-12-18,10.53,6.380284
2020-12-21,10.53,6.380284
2020-12-22,10.54,6.386344
2020-12-23,10.54,6.386344
2020-12-24,10.54,6.386344
2020-12-28,10.54,6.386344
2020-12-29,10.55,6.392404
2020-12-30,10.3,6.399859
2020-12-31,10.3,6.399859
2021-01-04,10.31,6.406072
2021-01-05,10.31,6.406072
2021-01-06,10.32,6.412285
2021-01-07,10.32,6.412285
2021-01-08,10.33,6.4185
2021-01-11,10.33,6.4185
2021-01-12,10.37,6.443352
2021-01-13,10.37,6.443352
2021-01-14,10.38,6.449566
2021-01-15,10.38,6.449566
2021-01-19,10.39,6.455781
2021-01-20,10.4,6.461994
2021-01-21,10.4,6.461994
2021-01-22,10.41,6.468207
2021-01-25,10.41,6.468207
2021-01-26,10.41,6.468207
2021-01-27,10.42,6.474421
2021-01-28,10.42,6.474421
2021-01-29,10.42,6.474421
2021-02-01,10.42,6.474421
2021-02-02,10.43,6.480634
2021-02-03,10.44,6.486847
2021-02-04,10.44,6.486847
2021-02-05,10.45,6.493061
2021-02-08,10.45,6.493061
2021-02-09,10.45,6.493061
2021-02-10,10.45,6.493061
2021-02-11,10.45,6.493061
2021-02-12,10.46,6.499275
2021-02-16,10.47,6.505487
2021-02-17,10.47,6.505487
2021-02-18,10.48,6.511701
2021-02-19,10.48,6.511701
2021-02-22,10.49,6.517915
2021-02-23,10.49,6.517915
2021-02-24,10.5,6.524127
2021-02-25,10.5,6.524127
2021-02-26,10.5,6.524127
2021-03-01,10.51,6.530343
2021-03-02,10.51,6.530343
2021-03-03,10.52,6.536556
2021-03-04,10.52,6.536556
2021-03-05,10.52,6.536556
2021-03-08,10.52,6.536556
2021-03-09,10.53,6.542768
2021-03-10,10.53,6.542768
2021-03-11,10.53,6.542768
2021-03-12,10.54,6.548982
2021-03-15,10.55,6.555196
2021-03-16,10.56,6.561409
2021-03-17,10.56,6.561409
2021-03-18,10.56,6.561409
2021-03-19,10.56,6.561409
2021-03-22,10.57,6.567622
2021-03-23,10.57,6.567622
2021-03-24,10.57,6.567622
2021-03-25,10.57,6.567622
2021-03-26,10.58,6.573836
2021-03-29,10.59,6.580049
2021-03-30,10.59,6.580049
2021-03-31,10.59,6.580049
2021-04-01,10.64,6.611117
2021-04-05,10.64,6.611117
2021-04-06,10.64,6.611117
2021-04-07,10.65,6.61733
2021-04-08,10.65,6.61733
2021-04-09,10.65,6.61733
